,tokens,text
51013,norwich just become the first statename community to get all of their electricity from solar hyperlink hyperlink,Norwich just became the first #Vermont community to get all of their electricity from #solar. http://t.co/ANb35nAgjv http://t.co/6MWjFQFbet
51042,rt @cfleury and yet another happy customer of mine instal solar today @companyreference renewableenergy hyperlink,RT @cfleury: And yet another happy customer of mine installing #Solar today. @SolarCity #RenewableEnergy http://t.co/CVrCZLD7TF
51059,construction be progress quickly on the adam communitysolar array in statename serve ngrid ratepayer hyperlink,"Construction is progressing quickly on the Adams #CommunitySolar Array in #Massachusetts, serving NGrid ratepayers. http://t.co/K8SEnsliUN"
51065,statename have become a solar energy leader in just year great report by @owenasmith hyperlink hyperlink,North Carolina has become a #solar energy leader in just 8 years. Great report by @OwenASmith: http://t.co/G6RzmB1TZs http://t.co/m8mLdQJgBo
51069,usermention hello kori we be so happy you 're interested in companyreference please dm us with more detail statename your contact info thanks,@TherealKoriMeeb Hello Kori! We are so happy you're interested in SolarCity! Please DM us with more details or your contact info. Thanks!
51070,what do companyreference have in common w @millercoor we 're build a sustainable water future in statename hyperlink connectthedrops,What does Sungevity have in common w/ @MillerCoors? We're building a sustainable water future in CA. http://t.co/Gsbxt1DqAJ #ConnectTheDrops
51071,the ameco solstice be out hyperlink story via @calendow @companyreference @presstelegram,The AMECO Solstice is out! http://t.co/H7r1gICIe7 Stories via @CalEndow @SunEdison @presstelegram
51075,switch to companyreference solar and save a lot of cheddar and by cheddar we mean money hyperlink savewiththesun,"Switch to Sunrun solar and save a lot of cheddar. And by cheddar, we mean money. http://t.co/2ZE5l7TIhg #savewiththesun"
51082,be say this for a while energy storage datereference already make sense for commercial customer hyperlink hyperlink,Been saying this for a while: Energy storage may already make sense for commercial customers: http://t.co/kIUpCXKr8Z http://t.co/g0dONz1MfK
51084,rt @reddende just get our @somdelectric bill for datereference thanks to @companyreference it ' only $ savingcash,RT @ReddenDE: Just got our @somdelectric bill for April. Thanks to @solarcity it's only $21. #savingcash
51091,some tech company be make respectable effort to power their operation through clean energy source google hyperlink,Some tech companies are making respectable efforts to power their operations through clean energy sources. Google... http://t.co/Q3MJNIm1ve
51104,statename lead the gosolar movement hyperlink the golden state produce more solar energy than all state combine,#California leading the #GoSolar movement: http://t.co/LBPragu0jo The Golden state produces more solar energy than all states combined!
51116,rutgers university recently host a panel discussion about statename s solar commitment solarchat hyperlink hyperlink,Rutgers University recently hosted a panel discussion about NJs solar commitment #SolarChat http://t.co/RdxfgVZfEi http://t.co/eEhVobAKtl
51122,rt @sierra magazine ceo of @companyreference i love try to simplify big messy thing hyperlink hyperlink,"RT @Sierra_Magazine: CEO of @Sunrun: ""I love trying to simplify big, messy things."" http://t.co/s1KHJ4eIEu http://t.co/ML5ZVR7jjq"
51129,tired of be bombard by solar company come by and get information on your own term hyperlink hyperlink,Tired of being bombarded by solar companies?? Come by and get information on your own terms! https://t.co/PrjdHBq7Of http://t.co/tJl0S3pTc4
51130,be household solar become the new normal great story by @kaid in dc via @huffingtonpost hyperlink,Is household #solar becoming the new normal? Great story by @Kaid_in_DC via @HuffingtonPost: http://t.co/bJRFMcuBPT
51132,congrats to @alamedacounty and all rrep participant on a great kickoff event today mw of renewable power here we come,"Congrats to @AlamedaCounty and all #RREP participants on a great kickoff event today! 6.6MW of #renewable power, here we come."
51135,rt @cupertinoelec celebrate rrep accomplishment in hayward statename with @companyreference @companyreference @jointventuresvn hyperlink,"RT @CupertinoElec: Celebrating #RREP accomplishments in Hayward, CA with @SunEdison @solarcity @JointVentureSVN http://t.co/ZJaoUjT02A"
51148,rt @nancypfunddbl thanks to the awesome @companyreference crew who flip on solar at our home today hyperlink,RT @NancyPfundDBL: Thanks to the awesome @SolarCity crew who flipped on solar at our home today! http://t.co/2RLU6H9Hgd
51150,since the zipmobile be break again stop by companyreference @ timereference for smart seminar as you wait for traffic to die down hyperlink,Since the Zipmobile is broken again stop by RevoluSun @ 5:30 for Smart Seminar as you wait for traffic to die down! https://t.co/rpVKlhvIfI
51152,since the zipmobile be break again stop by companyreference @ timereference for smart seminar as you wait for traffic to die down hyperlink,Since the Zipmobile is broken again stop by RevoluSun @ 5:30 for Smart Seminar as you wait for traffic to die down!  https://t.co/TW4OIKeNjX
51156,company want wind % of contract mw in be w company like amazon microsoft hyperlink hyperlink,"Companies want #wind23% of contracted MW in 2014 were w/ companies like Amazon, Microsoft: http://t.co/4I6B2w140d http://t.co/cyzEkmxY4r"
51159,rt @carterlavin go @thesolarco a new rooftop solar array come online in pg amp e 's service territory every minute cere,RT @CarterLavin: Go @TheSolarCo! A new rooftop #solar array comes online in PG&amp;E's service territory every 11 minutes  #Ceres15
51162,the module be currently be instal on our st communitysolar array in uxbridge mass check out the photo hyperlink,"The modules are currently being installed on our 1st #CommunitySolar array in #Uxbridge, Mass! Check out the photos! http://t.co/Ct46rHhvFI"
51165,the perfect storm why now be the time to seize the % credit on commercial solar hyperlink hyperlink,The Perfect Storm: Why Now Is the Time to Seize the 30% Credit on Commercial #Solar http://t.co/vcVselNgVi http://t.co/4RaPg5lPSc
51171,what come between a solar installation and the first utility bill find out in our next post hyperlink,What comes between a solar installation and the first utility bill? Find out in our next post. http://t.co/7eFu664jaJ
51173,rt @ariannahuff love that @companyreference ceo begin her executive meeting with guide meditation and breathing exercise thrive hyperlink,RT @ariannahuff: Love that @Sunrun CEO begins her executive meetings with guided meditation and breathing exercises! #Thrive http://t.co/MB
51176,rt @melanie sena what ' your datereference routine the ceo of @companyreference suggest meditate via @fortunemagazine fortuneinsider hyperlink,RT @melanie_sena: What's your Sunday routine? The CEO of @Sunrun suggests meditating via @FortuneMagazine #FortuneInsider http://t.co/Z2Jy0
51182,why cheap isn t always best hyperlink blog diversifiedportfolio localcompany nativewarranty,Why Cheapest Isnt Always Best http://t.co/Cd9v3OOCx7 #blog #diversifiedportfolio #localcompany #nativewarranty
51183,it ' biketoworkday and the companyreference crew be out on the road do you ride your bike to work today btwd hyperlink,It's #biketoworkday2015 and the SolarCity crew is out on the road! Did you ride your bike to work today? #BTWD http://t.co/zW9jMLITok
51196,norway 's state run oil company have decide that it ' go to invest more in clean power hyperlink hyperlink,Norway's state-run oil company has decided that it's going to invest more in clean power. http://t.co/GPefLYgw2D http://t.co/FSToHDrk6C
51200,you mean @recgroupmedia rt @solarboy elkem complete acquisition of our solar client @recsolar hyperlink,You meant @RECGroupMedia RT @SolarBoy2015: Elkem completes acquisition of our #solar client @RECSolar. http://t.co/vvcxLRUsQC
51202,rt @sjearthquake icymi at this datereference 's match fan in attendance will receive a quake blanket courtesy of @companyreference http,"RT @SJEarthquakes: ICYMI: At this Saturday's match, 5,000 fans in attendance will receive a Quakes blanket, courtesy of @petersendean! http"
51203,rt @sunfarmerteam thanks to @companyreference for be instrumental in relief effort hyperlink rebuildnepal hyperlink,RT @SunFarmerTeam: Thanks to @SunEdison for being instrumental in relief efforts! http://t.co/8ejKDUxECo #RebuildNepal http://t.co/tDpJnSuY
51204,rt @grid celebrate w us at interconnection in cityname datereference honor @companyreference @sunpower @cagovernment hyperlink,RT @GRID: Celebrate w/us at #Interconnection in SF May 14! Honoring @SunEdison @SunPower @CAgovernment http://t.co/J37HcnpN7p
51208,usermention thank you for share such a wonderful post kathrine we will be sure to deliver the compliment to courtney,"@kathrinerebekah Thank you for sharing such a wonderful post, Kathrine! We will be sure to deliver the compliment to Courtney."
51215,rt @alakeshchetia @ahmadrchatila ceo @companyreference receive an award from @grid for the commitment to woman and people of color in solar htt,RT @AlakeshChetia: @AhmadRChatila CEO @SunEdison receiving an award from @GRID for the commitment to women and people of color in solar htt
51216,rt @syedasifiqbal great people from our solar industry support @grid alternative glad to be here from @companyreference interconnection hyperlink,RT @syedasifiqbal: Great people from our #solar industry supporting @GRID Alternatives. Glad to be here from @Sunrun #Interconnection http:
51257,it ' a great afternoon to celebrate our third communitysolar array in @holycrossenergy territory start at pm hyperlink,"It's a great afternoon to celebrate our third #CommunitySolar array in @holycrossenergy territory, starting at 4 pm! http://t.co/O9LoptwQux"
51261,rt @pacificbiznew vittum of @reusehawaii say big question what be the factor influence people in the community to do the right thin,RT @pacificbiznews: Vittum of @reusehawaii says big question: What are the factors influencing people in the community to do the right thin
51262,rt @pacificbiznew yost of @companyreference say statename have be organize the wrong way we lose our connection with the land pbnsustainabili,RT @pacificbiznews: Yost of @RevoluSun says Hawaii has been organized the wrong way; we lost our connection with the land. #pbnsustainabili
51271,there be really less to go wrong with a solar power system than your television statename computer hyperlink gosolar,There is really less to go wrong with a solar power system than your television or computer. https://t.co/ZRKglpufiC #GoSolar
51277,we 're have a great time at the grand opening celebration of the sunny side ranch communitysolar array hyperlink,We're having a great time at the grand opening celebration of the Sunny Side Ranch #CommunitySolar Array! http://t.co/W1IQUWQRMw
51284,cec 's chad roach give a tour of our new communitysolar facility to solar customer and cleanenergy supporter hyperlink,CEC's Chad Roach gives a tour of our newest #CommunitySolar facility to #solar customers and #cleanenergy supporters http://t.co/QolWDGAkMI
51312,your action be convert commitment to kwh for real people @un 's kandeh yumkella se allforum,"""Your action is converting commitments to kWh for real people."" @UN's  Kandeh Yumkella  #SE4ALLForum"
51322,to become a certified b corporation a rigorous evaluation of clean solar be conduct and the company meet the hyperlink,"To become a Certified B Corporation, a rigorous evaluation of Clean Solar was conducted and the company met the... http://t.co/p5uFDNTfAo"
51325,happy datereference from companyreference check out our new website hyperlink and tell us what you think hyperlink,Happy Monday from Green Convergence! Check out our new websitehttp://t.co/FVTFhwAus1 and tell us what you think! http://t.co/Y3KNcaHX0u
51328,thanks to everyone who come out on datereference for our best energy smart home of the year open house it be hyperlink,Thanks to everyone who came out on Saturday for our 2015 Best #Energy-Smart Home of the Year Open House. It was... http://t.co/k80s984GTb
51330,rt @teslaliv more than mwh produce since late datereference turn on of @companyreference awesome gosolar hyperlink,RT @teslaliving: More than 4MWh produced since late Feb turn on of @solarcity. Awesome! #Gosolar http://t.co/yVoOfng4Ag
51333,we have commit to bring electricity to million people who do not have it today by the year se allforum hyperlink,We've committed to bring electricity to 20 million people who don't have it today by the year 2020. #SE4ALLForum http://t.co/CpVaAWZTCF
51338,companyreference customer be walk on sunshine welcome to the springtime solar harvest hyperlink,Sungevity customers are walking on sunshine! Welcome to the springtime solar harvest. https://t.co/cIg4Ssz3lE
51342,usermention hello it take on average month to complete your project in its entirety please contact us at for detail,"@dolomoid Hello! It takes, on average, 3-5 months to complete your project in its entirety. Please contact us at 888-765-2489 for details."
51343,welcome to twitter @potus we hope to hear lot from you about renewableenergy actonclimate,"Welcome to Twitter, @POTUS! We hope to hear lots from you about #RenewableEnergy. #ActonClimate"
51355,rt @breakingenergy what do a moth 's eye and a lotus leaf have in common hyperlink solar solarpanels,RT @BreakingEnergy: What do a moth's eye and a lotus leaf have in common? http://t.co/rx7bLAsofB #solar #SolarPanels
51363,a new product could turn everyone 's cityname statename commute into a fun and sustainable one more here hyperlink bikemonth,A new product could turn everyone's #santaclarita #CA commute into a fun and sustainable one. More here: http://t.co/GbV8PsGjER #bikemonth
51364,the ameco solstice be out hyperlink story via @socalconnect @sunpower @companyreference,The AMECO Solstice is out! http://t.co/KbWLQ981Y9 Stories via @SoCalConnected @SunPower @SunEdison
51372,rt @riverkeeper riverkeeper 's @paulgallay celebrate his first ton of statename avoid first $ save through home solar power @companyreference,"RT @riverkeeper: Riverkeeper's @PaulGallay celebrated his first ton of CO2 avoided, first $200 saved, through home solar power. @SolarCity "
51375,when and how can solarpower become a dominant energy source hyperlink via @voxdotcom,When and how can #solarpower become a dominant #energy source? http://t.co/ZqhQU5zHBn via @voxdotcom
51378,hoa in leadville colo go solar with kw of communitysolar offset half of its energy need hyperlink,"HOA in Leadville, Colo. goes #solar with 33 kW of #CommunitySolar, offsetting half of its #energy needs! http://t.co/7y6W3QSJt1"
51406,bear from disaster japan establish first microgrid community hyperlink hyperlink,Born from Disaster: Japan Establishes First Microgrid Community http://t.co/rRgvCDl4A1 http://t.co/D27yuxQeCy
51409,in area with no electricity companyreference want to help farmer become renewable energy generator supplier pashu gopalan se allforum,"In areas with no electricity, SunEdison wants to help farmers become renewable energy generators / suppliers. - Pashu Gopalan #SE4ALLForum"
51418,thank you cal wood education center for once again let us host our company retreat at your amazing nature facility,Thank you Cal-Wood Education Center for once again letting us host our company retreat at your amazing nature facility!
51425,usermention you mean @recgroupmedia @recsolar be a u base commercial installer not the panel manufacturer,"@stan_merlet You mean @RECGroupMedia. @RECSolar is a U.S. based commercial installer, not the panel manufacturer. :)"
51428,luminalt attend concious marketing and communication for purpose drive leader concapba smallbizweek,Luminalt attends concious marketing and communication for purpose driven leaders  #concapBA #smallbizweek
51445,at timereference mst listen to @cleanenergyco ceo paul spencer share his thought on communitysolar call in passcode,"At 11am MST, listen to @cleanenergyco CEO Paul Spencer share his thoughts on #CommunitySolar. Call in: (800) 354-6885. Passcode: 21768037"
51447,sorry for the delay response @adametkin that ' true right now for our customer that install a powerwall with their companyreference pv system,"Sorry for the delayed response, @adametkin. That's true right now for our customers that install a Powerwall with their SolarCity PV system."
51455,reason to gosolar community solar garden make solarenergy more accessible for cityname and statename resident hyperlink,Reasons to #GoSolar: Community solar gardens make #SolarEnergy more accessible for Seattle and California residents: http://t.co/bZNnZWd2yX
51456,usermention we apologize for any confusion tesla powerwalls that be not connect to companyreference system datereference have different capability,@adametkin We apologize for any confusion. Tesla Powerwalls that are not connected to SolarCity systems may have different capabilities.
51459,rt @woman solar solar solar everywhere w @companyreference at the @women solar hq solarchat hyperlink,"RT @Women4Solar: Solar, #solar everywhere w/ @SunEdison at the @Women4Solar HQ:  #SolarChat http://t.co/CyXdnDPPxO"
51466,usermention we love this video it be so uplifting and a great way to show how far our industry have come solar gosolar,@SEIA We love this video!  It is so uplifting and a great way to show how far our industry has come!! #solar #gosolar
51467,rt @ncasler big doin 's at my house today polar bear rejoice gosolar cleanenergy @companyreference @sandysteub hyperlink,RT @ncasler40: Big doin's at my house today. Polar bears rejoice! #GoSolar #CleanEnergy @solarcity @SandySteubing http://t.co/KCkrODtEDo
51481,rt @whlive i ve committed to double the pace at which we cut carbon pollution @potus actonclimate hyperlink,"RT @WHLive: ""Ive committed to doubling the pace at which we cut carbon pollution."" @POTUS #ActOnClimate http://t.co/q2ZFQCPKk2"
51486,do you hear the news @companyreference just add hydropower to our mix of renewable energy project hyperlink via @uciliawang,Did you hear the news? @SunEdison just added #hydropower to our mix of #renewable #energy projects! http://t.co/df5O7y8k8J via @UciliaWang
51487,i post photo on facebook in the album aei company appreciation party hyperlink,"I posted 23 photos on Facebook in the album ""2015 AEI Company Appreciation Party"" http://t.co/WfwTb9bsT7"
51491,usermention we recommend submit your question to useremailaddress statename call the main phone number at,@phill_robson We recommend submitting your question to hello@sunedison.com or calling the main phone number at 866-786-3347
51494,usermention organize protest datereference at aps shareholder meeting ask company to disclose political spending hyperlink,@kenclarkforaz organized protest yesterday at APS shareholder meeting. Asking company to disclose political spending http://t.co/N3A5upEq52
51501,rt @jeaninecotter solarworksforcalifornia job through clean energy work @luminalt @calseia @brightlinedef @sullivansolar @companyreference @sungev,RT @jeaninecotter: #solarworksforcalifornia jobs through clean energy work @Luminalt @calseia @BrightlineDef @SullivanSolar @Sunrun @sungev
51505,rt @cleanleadership folk from @companyreference @companyreference @companyreference @luminalt @freedomsolarinc amp more at the cpuc to show that solarworksforca,RT @CleanLeadership: Folks from @solarcity @Sunrun @sungevity  @Luminalt @freedomsolarinc &amp; more at the CPUC to show that #SolarWorksForCA 
51511,rt @carlsiegrist @cleanenergyco to develop kw community solar project with spokane statename base @avistautilitie hyperlink,"RT @CarlSiegrist: .@cleanenergyco to develop 425 kW community #solar project with Spokane, #Washington-based @AvistaUtilities http://t.co/J"
51515,rt @cleanleadership folk from @companyreference @companyreference @companyreference @luminalt @freedomsolarinc amp more at the cpuc to show that solarworksforca,RT @CleanLeadership: Folks from @solarcity @Sunrun @sungevity  @Luminalt @freedomsolarinc &amp; more at the CPUC to show that #SolarWorksForCA 
51516,rt @cleanleadership folk from @companyreference @companyreference @companyreference @luminalt @freedomsolarinc amp more at the cpuc to show that solarworksforca,RT @CleanLeadership: Folks from @solarcity @Sunrun @sungevity  @Luminalt @freedomsolarinc &amp; more at the CPUC to show that #SolarWorksForCA 
51517,we datereference compete on a roof but we be brother and sister in solar @companyreference @companyreference @companyreference @amersolardirect hyperlink,"""We may compete on a roof but we are brothers and sisters in solar!"" @sungevity @solarcity @Sunrun @AmerSolarDirect http://t.co/XsSscTUcdb"
51518,rt @luminalt we datereference compete on a roof but we be brother and sister in solar @companyreference @companyreference @companyreference @amersolardirect hyperlink,"RT @Luminalt: ""We may compete on a roof but we are brothers and sisters in solar!"" @sungevity @solarcity @Sunrun @AmerSolarDirect http://t."
51519,companyreference solar come to a @westfieldcorp mall near you hyperlink hyperlink,"Sunrun solar, coming to a @WestfieldCorp mall near you: http://t.co/Y7bSuC69Jz http://t.co/XuKvdEQQYd"
51520,solarworksforcalifornia we be proud to be in such great company @liuna @brightlinedef @sfenvironment hyperlink,# solarworksforcalifornia ! We are proud to be in such great company @liuna261 @BrightlineDef @SFEnvironment http://t.co/ig01RqLjrY
51528,rt @rabuss thank you @companyreference love receive a credit in my utility bill hyperlink,RT @rabuss: Thank you @SunHarvestSolar love receiving a credit in my utility bill. http://t.co/QOmC7vRrGX
51544,absolutely @luminalt now be the time for solarlove to shine solarworksforca @companyreference @companyreference @companyreference,Absolutely @Luminalt - now is the time for #SolarLove to shine! #SolarWorksForCA @sungevity @solarcity @Sunrun
51545,congratulation to our very own gabriel di giacomo and his fellow iecrm classmate who be choose to hyperlink,"Congratulations to our very own Gabriel Di Giacomo, and his fellow IECRM classmates, who were chosen to... http://t.co/cZCRdN6Hoi"
51546,stop by companyreference smarthome statename join us for a smart home seminar to be enter into our summer sweepstakes hyperlink,Stop by #RevoluSun #SmartHome or join us for a Smart Home seminar to be entered into our 2015 Summer Sweepstakes! http://t.co/OFjlktNqg4
51556,rt @emilychangtv the @companyreference ceo make the case to statename why you should buy a tesla battery hyperlink,RT @emilychangtv: The @SolarCity CEO makes the case to me -- why you should buy a Tesla battery http://t.co/D4s4b25CtN
51568,cityname home of companyreference hq be mention among @glassdoor 's best city for job hyperlink hyperlink,"San Francisco, home of Sunrun HQ, is mentioned among @Glassdoor's 25 Best Cities for Jobs: http://t.co/23Kw1wskXX http://t.co/8FdplaoNsN"
51574,join the most innovative company in the solar industry and repower your career today hyperlink gosolar job jobsearch,Join the most innovative company in the #solar industry and #REPOWER your career today! http://t.co/Ee8JBQQPcE #gosolar #jobs #jobsearch
51582,rt @localfirstaz do you get a taxrefund this year invest in solar panel for your home w @companyreference hyperlink ear,RT @LocalFirstAZ: Did you get a #TaxRefund this year? Invest in solar panels for your home w/ @SunHarvestSolar! http://t.co/rq2WqQfPa7 #Ear
51585,rt @hblridealoha mahalo to @companyreference for become a platinum business member ridealoha join today hyperlink hyperlink,RT @HBLRideAloha: Mahalo to @RevoluSun for becoming a Platinum Business Member! #RideAloha Join today! http://t.co/JG4HKvJ58m http://t.co/j
51586,rt @solarrafa sell in statename by @companyreference by statename of course hyperlink,RT @SolarRafa: Sold in Hawaii by @RevoluSun by me of course! https://t.co/QkNY5iHxCQ
51591,relevant our thought be with the cityname community @votesolar @greenpeace hyperlink,Relevant. Our thoughts are with the Santa Barbara community.  @votesolar @greenpeace http://t.co/Is6oE9kMV9
51595,rt @talentcareersus nowhiring @amersolardirect come meet with the hire team datereference embassy suite santa clara timereference job sale h,RT @talentcareersus: #nowhiring @AmerSolarDirect Come meet with the hiring team. June 9. Embassy Suites-Santa Clara. 9AM-12. #jobs #sales h
51603,rt @bfanshaw yep @azcentral editoral ariz corporation commission need to earn back our trust hyperlink @bobstump @bittersm,RT @bfanshaw: Yep. @azcentral editoral: Ariz Corporation Commission needs to earn back our trust http://t.co/ytR39cY2oI @BobStump @BitterSm
51611,come on down to santee street fair come check out our booth for free energy evaluation hyperlink,Come on down to Santee Street Fair! Come check out our booth for Free Energy Evaluations! http://t.co/Fe08dL1Mdn
51620,with over wind energy company employ over people denmark have become a global leader in windpower hyperlink,"With over 300 wind energy companies employing over 25,000 people, #Denmark has become a global leader in #WindPower: http://t.co/pzBvv2kIcM"
51675,rt @intentionalsprk why this entrepreneur use meditation to start her work week fortune hyperlink ft ceo of @companyreference,RT @IntentionalSprk: Why this entrepreneur uses meditation to start her work week - Fortune http://t.co/M3Tmegi1le ft. CEO of @Sunrun
51676,rt @energyalyssa thx @companyreference givepower for commit to bring solar to school in nepal rebuildwithsun nepalquakerelief http,RT @energyalyssa: Thx @SolarCity #GivePower for committing to bring #solar to 200 schools in #Nepal. #RebuildWithSun #NepalQuakeRelief http
51678,rt @mbccprevention feature sponsor @vivinthome amp @vivintsolar exemplify genuine commitment to environment amp breastcancer prevention ht,RT @mbccprevention: Featured sponsors @VivintHome &amp; @VivintSolar exemplify genuine commitment to environment &amp; #breastcancer #prevention ht
51679,rt @solarimpulse a combination of factor put the flight of utc datereference from nanjing to statename at risk hyperlink hyperlink,RT @solarimpulse: A combination of factors put the flight of UTC 25 May from #Nanjing to #Hawaii at risk! http://t.co/kZc17xbLWl http://t.c
51693,join the companyreference rural electrification africa team at @intersolar datereference in munich hyperlink hyperlink,Join the SunEdison Rural Electrification Africa team at @Intersolar 2015 June 10-12 in Munich: http://t.co/zWtqVSu8Vw http://t.co/qu3N1dlbe4
51701,usermention you 're refer to @recgroupmedia @recsolar be a u base commercial installer,@solarb2bhub You're referring to @RECGroupMedia. @RECSolar is a U.S. based commercial installer.
51711,proud to announce the completion of our milford facility statename 's large solar power plant hyperlink hyperlink,"Proud to announce the completion of our Milford facility, Utah's largest #solar power plant: http://t.co/IjZtvCZtlC http://t.co/l1RTXXGsNJ"
51717,stop by the companyreference showroom statename join us for a smart home seminar to be enter into our summer sweepstakes hyperlink,STOP BY THE REVOLUSUN SHOWROOM OR JOIN US FOR A SMART HOME SEMINAR TO BE ENTERED INTO OUR 2015 SUMMER SWEEPSTAKES! http://t.co/wMdrPOs6Cg
51721,usermention our apology there be a miscommunication between your city 's permit office and our team we have since resubmitted paperwork,@tlw313 Our apologies. There was a miscommunication between your city's permit office and our team. We have since resubmitted paperwork.
51726,join us tonight @asianndesign statename anniversary celebration fundraiser revitalizingcommunities hyperlink hyperlink,"Join Us Tonight @AsianNDesign 42nd anniversary celebration/fundraiser
#revitalizingcommunities http://t.co/Pj88rEhVWd http://t.co/a1h7iCO9Mh"
51730,what do telephone car and satellite communication have in common find out here hyperlink,"What do telephones, cars and satellite communications have in common? Find out here: http://t.co/UhiMf9TpIV"
51753,be u a cityname resident want more solar amp a sustainable future come to a local event this datereference @beyondcoal hyperlink,Are u a #SanDiego resident wanting more #solar &amp; a sustainable future? Come to a local event this Sunday @BeyondCoal https://t.co/LNJPWD34Ij
51765,mit report call for solar expansion to combat climate change solarchat gosolar hyperlink hyperlink,MIT report calls for solar expansion to combat climate change #SolarChat #gosolar http://t.co/oE6Nh9VmYX http://t.co/wKQhkPXl6L
51774,rt @topprnew a solar farm in the shape of mickey mouse be come to statename seriously fortune hyperlink,"RT @TopPRnews: A solar farm in the shape of Mickey Mouse is coming to Florida, seriously - Fortune http://t.co/wucI2smCdY"
51780,rt @mauifilmf celestialcinema screen light up in less than one week thanks to @risingsunsolar amp @companyreference it ' sponsoredbythesun htt,RT @mauifilmfest: #CelestialCinema screen lights up in less than one week! Thanks to @risingsunsolar &amp; @sunrun it's #sponsoredbythesun! htt
51798,can old school tactic work in a new industry learn more about companyreference 's approach hyperlink,Can old-school tactics work in a new industry? Learn more about American Solar Direct's approach: http://t.co/ngyFaDTErQ
51807,great home automation blog coolness meet control amp comfort inside the home hyperlink gosolar repower smarthome wink nest,Great home automation blog: coolness meets control &amp; comfort inside the home http://t.co/wepUUTGG7c #gosolar #REPOWER #smarthome #wink #nest
51812,we need to support all type of solarenergy from rooftop to utility scale to communitysolar hyperlink,"We need to support all types of #solarenergy, from rooftop to utility-scale to #CommunitySolar. http://t.co/Zo4CvpnQd2"
51827,feel perfectly comfortable at home the lennox ultimate comfort system include the most efficient ac the xc hyperlink,"Feel perfectly comfortable at home the Lennox Ultimate Comfort System including the most efficient AC, the XC25. http://t.co/x074pEmC0y"
51832,join the rapidly grow renewable energy industry companyreference be look for lead generator at hyperlink,Join the rapidly growing renewable energy industry? RevoluSun is looking for Lead Generators at http://t.co/YJCCZFhjC3
51833,join the rapidly grow renewable energy industry companyreference be look for lead generator hyperlink hyperlink,Join the rapidly growing renewable energy industry? RevoluSun is looking for Lead Generators http://t.co/YJCCZFhjC3 http://t.co/m1aaAzgMFL
51836,start datereference companyreference be have summer sweepstakes for more detail hyperlink hyperlink,Starting Monday 6/1 - 7/31 RevoluSun is having 2015 Summer Sweepstakes. For more details http://t.co/3WWus8V7dt http://t.co/bxpXv8KWmb
51837,rt @deutschebank usa overtake germany firstsolar companyreference vivintsolar be the new solar sector technology leader,"RT @DeutscheBank: USA overtakes Germany: #FirstSolar, #SunEdison, #VivintSolar are the new #solar sector technology leaders."
51839,@cleanenergyco be excited to announce that our statename cityname county communitysolar array be interconnect today hyperlink,.@CleanEnergyCo is excited to announce that our 2nd Boulder County #CommunitySolar array was interconnected today! http://t.co/fOYg2r9OVt
51846,rt @grid first panel be in for our community solar array at our statename solarthon with @gvruralpower hyperlink hyperlink,RT @GRID: First panels are in for our community #solar array at our CO #solarthon with @GVRuralPower! http://t.co/u6VlO6krIX http://t.co/gi
51853,welcome to a rent and electric bill free life make possible thanks to the ecocapsule hyperlink gosolar,Welcome to a rent- and electric-bill free life. Made possible thanks to the Ecocapsule! http://t.co/fE0G6ZZF7W #GoSolar
51864,attend @dwellondesign today come by booth our solar happy hour kick off right now dodla,Attending @DwellonDesign today? Come by booth #823 - our #Solar Happy Hour kicks off right now! #DODLA
51868,how can low income family gosolar statename base @grid be push to make this a reality hyperlink,How can lower-income families #GoSolar? California-based @GRID is pushing to make this a reality: http://t.co/k7h1JGHotb
51875,lightbulb guide incandescent bulb last month compact fluorescent cfl last year and light emit diode lead last year,"#Lightbulb Guide: Incandescent bulbs last 11 months, compact fluorescents (CFL) last 9 years, and light-emitting diodes (LED) last 23 years."
51878,rt @pvmagazine companyreference to build seven solar park on cityname statename renewable energy developer sign agr hyperlink,"RT @pvmagazine: SunEdison to build seven solar parks on Long Island, New York: Renewable energy developer signs agr... http://t.co/E2McOdxf"
51896,do you fully understand how solar work your electric company provide electricity automatically on demand hyperlink,Do you fully understand how solar works? Your electric company provides electricity automatically on demand.... http://t.co/ZzWg84UEql
51902,communitysolar allow low income resident to profit from the solar power boom hyperlink,#CommunitySolar allows low-income residents to profit from the #solar power boom. http://t.co/HqITSntPrJ
51916,rt @huffpostgreen statename be give poor resident solar energy use pollute company ' dollar hyperlink,"RT @HuffPostGreen: California is giving poor residents solar energy using polluting companies' dollars.
 http://t.co/k4BbP1eskI"
51917,start today and run through companyreference be have summer sweepstakes stop by @companyreference to enter hyperlink,Starting Today 6/1 and running through 7/31 RevoluSun is having Summer Sweepstakes. Stop by @RevoluSun to enter! http://t.co/YH9H5E8NJH
51924,integrate renewable energy source into everyday life be rapidly become seamless and viable jacob lisner student newport statename,"Integrating renewable energy sources into everyday life is rapidly becoming seamless and viable.  Jacob Lisner, student (Newport, VT)"
51952,danny kennedy welcome cityname 's mayor schaaf to companyreference hq to talk job and the future of solar cityname hyperlink,Danny Kennedy welcomes Oakland's Mayor Schaaf to Sungevity HQ to talk jobs and the future of #solar. #Oakland http://t.co/rrE89kt8IH
51954,on your mark get set go to the solar boat racing competition in monaco hyperlink hyperlink,"On your mark, get set, go ... to the solar boat racing competition in Monaco! http://t.co/9KCk7Vz7RC http://t.co/2TrEkhyIIb"
